FIPS,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,repgov14,demgov14,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,Density,TotalCongregations,TotalAdherents,TotalAdherentsperThousand,EvangelicalProtestantAdherents,EvangelicalProtestantsPerThous,BlackProtestantAdherents,BlackProtestantsperThousand,MainlineProtestantAdherents,MainlineProtestantsperThousand,CatholicAdherents,CatholicAdherentsperThousand,OrthodoxAdherents,OrthodoxAdherentsperThousand,MuslimsEstimated,MuslimsEstimatedperThousand,ConservativeJudaismAdherents,ConservativeJudaismperThou,OrthodoxJudaismAdherents,OrthodoxJudaismperThousand,ReconstructionistJudaism,ReconstructionismJudaismperThou,ReformJudaismAdherents,ReformJudaismperThousand,TotalJudaismAdherents,TotalJudaismAdherentsperThousand
29157,6908,1520,312,5669,2184,134,2637,5599,356,1468,6616,224,.,.,95.70802005,0.485588972,2.0729,4.29197995,0.924185464,50.49603175,37.92293233,16.59356725,53014,4.30848329,12.50385922,83.89163322,12.24051539,83.8940587,55.62173844,6,40,31,12435.00,655.47,5187.00,273.42,.,.,307.00,16.18,6940.00,365.82,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29159,12810,4324,977,10842,5904,429,6657,10361,973,4211,12636,938,.,.,85.63979807,2.934135994,8.2526,14.36020193,6.169269784,50.93024909,40.69395397,15.27504562,40467,6.523695261,16.90044843,82.76950673,13.65708063,82.20062114,37.77872562,4,62,92,25105.00,594.89,16177.00,383.33,270.00,6.40,4957.00,117.46,2902.00,68.77,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29161,12709,4766,1078,11895,5798,497,6576,11063,893,4453,13288,564,.,.,89.1999197,2.30856735,2.3666,10.8000803,5.623090134,47.79738139,44.40256061,14.90196953,41603,6.161230287,13.04895608,72.14902808,12.4041123,72.93396599,46.22420055,5,67,80,18673.00,413.52,13306.00,294.67,.,.,1727.00,38.25,2334.00,51.69,.,.,308.00,6.82,.,.,.,.,.,.,.,., .   ,0.00
29163,5274,1806,302,4577,2582,162,2872,4084,396,2051,4907,223,.,.,88.42760487,6.121786198,2.1488,11.57239513,0.909336942,44.52503383,37.74289581,16.41136671,42779,5.572441743,19.64411696,86.68966058,17.7559435,85.69172734,54.37999568,6,27,70,10005.00,540.34,6585.00,355.64,301.00,16.26,1867.00,100.83,1250.00,67.51,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29165,25933,20057,2895,25618,19175,759,23795,22929,2315,17016,29596,1974,.,.,82.44182373,6.72317574,5.6144,17.55817627,5.262714541,50.72338633,38.71433084,12.90091608,70879,4.574067094,4.698112032,59.27160571,3.7644577,58.68553139,15.80797564,1,229,75,32380.00,362.51,10560.00,118.22,185.00,2.07,8281.00,92.71,11380.00,127.40,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29167,10438,2631,694,9252,3580,287,3605,9693,563,2880,10170,630,.,.,94.01536335,0.845305821,2.2756,5.984636647,0.797094462,51.06547102,41.60961656,17.07646321,42483,8.923493568,13.45627723,80.3880839,13.69602032,80.69432684,68.86983332,2,49,60,12167.00,390.76,9565.00,307.19,.,.,1961.00,62.98,633.00,20.33,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29169,9876,2922,690,9092,4199,280,4065,8663,701,2796,9820,637,.,.,70.01988668,13.23214889,10.4705,29.98011332,4.755919102,43.08281115,55.60766951,7.530674271,49216,10.82927959,10.13926215,76.12299745,9.149113854,77.03906467,44.03144967,5,97,88,18800.00,359.64,15862.00,303.44,180.00,3.44,979.00,18.73,452.00,8.65,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29171,1936,353,57,1673,587,49,486,1708,87,315,1897,46,.,.,96.69879024,0.348574944,1.4148,3.30120976,0.963707197,49.80520812,34.13984007,23.10846832,38125,2.708803612,11.53846154,81.55594406,11.21383835,82.01610498,100,9,9,18,2512.00,504.52,2151.00,432.01,.,.,296.00,59.45,65.00,13.05,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29173,3969,1138,159,3231,1736,69,1763,3220,218,1239,3745,110,.,.,95.81418093,1.15403423,1.2812,4.185819071,0.821515892,49.23227384,33.3398533,19.31540342,48919,6.611410948,12.05947137,87.2935022,11.89189189,87.15504979,96.10504574,9,22,17,4057.00,399.04,2430.00,239.01,.,.,1274.00,125.31,353.00,34.72,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29175,7529,2283,497,6667,3031,246,3656,6135,567,2440,7193,521,.,.,89.21494358,5.031697301,1.9138,10.78505642,0.956899645,47.5499382,38.50723655,15.58949005,40638,7.461832061,13.5550766,85.60610474,13.23680824,85.07722008,45.17588731,6,52,57,14243.00,560.44,9227.00,363.07,500.00,19.67,2464.00,96.95,1634.00,64.30,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29177,7104,3090,675,5815,4275,277,4725,5415,669,4394,5895,402,.,.,94.04912526,1.505169932,2.2992,5.950874744,0.929278827,50.52571877,36.57781074,16.89280572,53459,7.954441077,11.96157027,86.12966851,11.94178628,86.08452951,75.2192049,1,40,53,9247.00,393.59,6690.00,284.75,246.00,10.47,1839.00,78.28,291.00,12.39,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29179,2406,540,92,1931,1157,114,1009,1780,150,587,2236,68,.,.,94.74732006,1.715160796,1.3017,5.252679939,0.2143951,48.33078101,31.82235835,22.84839204,36736,8.819133034,23.96206533,90.87460485,23.96748682,90.79525483,100,9,8,23,3613.00,539.58,3252.00,485.66,.,.,139.00,20.76,83.00,12.40,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29181,4522,830,172,3743,1396,124,1340,3814,229,903,4224,141,.,.,95.42910448,0.172215844,1.1983,4.570895522,0.530998852,50.50947187,36.20120551,19.39580941,34145,7.945670628,21.77202073,88.69430052,21.26609442,88.42274678,100,9,22,38,3665.00,259.93,3016.00,213.90,182.00,12.91,259.00,18.37,208.00,14.75,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29183,121650,68626,10729,110784,71838,3068,88238,103946,8565,63301,121936,8631,.,.,88.01203614,4.377974812,3.0841,11.98796386,3.958342109,50.83347374,39.28909903,13.24501917,75603,4.166096884,5.703937008,63.85393701,5.165743927,64.3336186,5.830478383,1,688,224,186493.00,517.34,72210.00,200.31,406.00,1.13,24412.00,67.72,85536.00,237.28,.,.,.,.,.,.,.,.,.,.,97.00,0.27,97.00,0.27
29185,3501,936,193,3019,1460,147,1460,2941,253,993,3438,178,.,.,94.59974587,0.772977552,2.1283,5.40025413,1.09063956,49.70351546,30.3896654,25.74121135,33750,8.602150538,18.86227545,88.55146849,18.25112108,88.31091181,100,8,14,30,4542.00,463.23,3694.00,376.75,.,.,768.00,78.33,80.00,8.16,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29186,5496,2542,431,4055,3813,202,3929,4096,365,2790,4978,215,.,.,95.16641579,1.075988181,1.0202,4.833584211,2.257902659,49.61810782,35.58566092,16.92033227,49356,4.355127631,12.53623188,86.0547504,12.7546354,85.85682215,76.14218793,6,36,27,9326.00,513.97,2765.00,152.38,.,.,126.00,6.94,6434.00,354.59,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29187,17468,6250,1010,13248,8829,505,10117,13110,1362,6933,16309,718,.,.,92.16971161,4.716895667,1.4344,7.830288389,0.619054809,46.13317228,37.83179828,15.21968896,41461,7.282244854,17.82627579,86.23669924,16.88722333,85.60955615,39.76346027,4,147,126,28737.00,439.68,21697.00,331.97,.,.,3156.00,48.29,2991.00,45.76,40.00,0.61,.,.,.,.,.,.,.,.,.,., .   ,0.00
29189,202434,286704,25720,224742,297097,6837,308925,189726,17162,263722,223472,19361,.,.,67.35368194,23.49504278,2.6993,32.64631806,6.885444151,52.58775086,37.62253138,16.47007676,61103,6.69671142,7.049887123,57.61791026,4.973064847,52.11931786,1.137990338,1,1976,730,516073.00,516.61,162614.00,162.78,9369.00,9.38,74404.00,74.48,230488.00,230.73,2042.00,2.04,1908.00,1.91,3659.00,3.66,2350.00,2.35,32.00,0.03,12204.00,12.22,18245.00,18.26
29195,5977,2789,508,5104,3790,214,4061,4613,567,3824,4967,350,.,.,81.2009994,5.28129577,9.4813,18.7990006,5.108985957,50.08615491,41.17342983,16.8217455,40645,4.847301136,15.40953262,81.1529054,13.14360034,79.29003137,45.80658964,6,31,74,12903.00,552.12,6903.00,295.38,547.00,23.41,2991.00,127.98,2009.00,85.96,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29197,1505,354,77,1174,697,68,547,1259,97,331,1490,51,.,.,97.4522293,1.069153776,0.3412,2.547770701,0.682438581,50.97816197,39.19472247,18.97179254,37583,5.959302326,13.34022751,87.45260255,13.4595163,87.52190676,100,9,14,17,2118.00,478.00,1869.00,421.80,.,.,248.00,55.97,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29199,1525,365,78,1246,643,47,570,1283,87,333,1509,68,.,.,97.6292663,1.675863478,0.3270,2.370733701,0,51.19558553,41.85571224,18.57755978,41336,4.866494401,17.20602371,85.99807754,17.38416037,85.63917187,100,9,11,18,1420.00,293.21,669.00,138.14,.,.,628.00,129.67,123.00,25.40,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29201,13168,3575,513,11623,5122,254,5439,11040,653,3857,12565,425,.,.,84.05652152,12.1198133,2.0952,15.94347848,0.910396471,51.42073139,38.47002103,16.60768323,40276,6.40776699,16.95935206,86.10249035,16.78482885,85.06807011,41.55290756,4,93,92,23315.00,594.91,13017.00,332.14,354.00,9.03,2522.00,64.35,6531.00,166.65,.,.,308.00,7.86,.,.,.,.,.,.,.,., .   ,0.00
29203,2966,776,162,2262,1302,128,1234,2436,206,816,2865,102,.,.,94.30717054,0.19379845,1.7684,5.692829457,0.096899225,50.87209302,35.71947674,19.47674419,32284,8.368794326,18.29691294,84.9635796,17.7972283,84.97447119,100,9,8,26,2039.00,241.56,1461.00,173.08,.,.,353.00,41.82,42.00,4.98,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29205,2524,606,125,2188,966,78,989,2129,100,649,2428,72,.,.,96.22641509,1.821730644,1.5127,3.773584906,0.553025374,50.14638907,35.75146389,20.08783344,41351,5.78539108,9.360999764,86.01744871,9.358417752,86.08297154,100,9,12,32,4370.00,685.71,3205.00,502.90,.,.,621.00,97.44,544.00,85.36,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29207,11079,1876,336,9496,3153,217,3426,9318,485,2059,10719,323,.,.,95.81710756,1.540888949,1.5711,4.18289244,0.439774406,51.29246677,35.73586679,19.17214986,38096,8.010086776,19.55832933,86.42822852,19.1671222,86.34895393,69.79111052,6,36,69,9771.00,326.05,7276.00,242.79,181.00,6.04,1568.00,52.32,610.00,20.36,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29209,13158,2887,522,11787,3923,274,4162,11620,740,3270,12384,641,.,.,95.33609001,0.137833766,1.9745,4.663909991,1.134724493,50.96643908,27.46417925,27.34878354,41944,8.206007304,13.29132535,83.14219702,13.00257002,83.05092129,88.68703807,6,67,48,8994.00,279.30,6134.00,190.49,.,.,1234.00,38.32,1620.00,50.31,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29211,1884,526,76,1610,908,77,735,1662,75,506,1897,52,.,.,78.16396509,1.355985037,18.3136,21.83603491,8.463216958,49.26745636,35.83229426,18.75,42639,3.972366149,16.17911791,88.41134113,12.17983651,87.05722071,100,9,10,25,2864.00,426.57,2272.00,338.40,.,.,269.00,40.07,320.00,47.66,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29213,18276,4373,866,15746,5479,434,6143,16117,1098,4664,17569,837,.,.,89.79815423,0.857890925,5.3702,10.20184577,3.555976454,51.31376154,37.25512042,19.70178077,38040,7.475690393,11.75612917,81.55308349,10.89707661,80.8194932,43.86066763,4,86,81,19782.00,382.82,13797.00,267.00,.,.,2161.00,41.82,2135.00,41.32,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29215,8875,1728,353,7618,2871,275,2829,7619,487,1696,8826,283,.,.,91.37796808,1.755546905,1.9969,8.622031919,0.724017127,48.61424679,36.44219541,19.17477618,35730,7.353878852,17.90540541,86.50900901,17.33861291,86.07511399,99.21178099,9,22,97,14622.00,562.21,13139.00,505.19,.,.,807.00,31.03,316.00,12.15,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29217,6533,1707,359,5758,2580,183,2700,5448,403,1676,6526,273,.,.,94.24553657,0.959877136,2.0397,5.754463429,1.16625072,51.00307161,38.38548666,17.51295834,40655,4.63434508,12.62121974,83.76553409,12.38957928,83.7924839,58.25889692,7,25,52,9922.00,468.93,7240.00,342.17,.,.,1618.00,76.47,542.00,25.62,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29219,11111,3915,758,9150,5219,307,5928,8918,885,3847,10884,696,.,.,92.07870231,2.111745269,3.1661,7.921297687,1.829378192,49.60348453,38.02943827,16.35325924,51509,6.624968088,14.2462631,81.79108403,13.1545697,81.40764659,63.03939962,1,78,38,12118.00,372.71,5021.00,154.43,.,.,3285.00,101.04,3288.00,101.13,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29221,7048,1926,308,5071,3417,207,3516,5083,574,2424,6186,265,.,.,94.50443964,2.375809935,0.3160,5.495560355,0.211983041,48.66410687,36.925046,15.20278378,36701,10.85981673,23.03188406,92.04637681,22.84873744,92.38784016,80.47628498,6,33,43,6444.00,255.77,3961.00,157.21,184.00,7.30,584.00,23.18,1707.00,67.75,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29223,4658,948,49,3790,1813,117,1706,3636,294,1078,4297,154,.,.,95.60752567,0.674612098,1.4617,4.392474327,0.562176748,50.22861854,32.79364365,21.92489319,33954,9.110543884,24.72470393,88.14668606,24.58400429,88.23403113,100,9,18,42,3945.00,291.77,3176.00,234.89,.,.,614.00,45.41,154.00,11.39,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29225,12840,3177,726,10708,4409,312,4612,11450,737,3188,12599,669,.,.,94.65407957,1.162508429,1.8773,5.345920432,0.879298719,49.06810519,40.69858395,14.48415374,44814,5.632992327,13.96682878,83.80512948,13.48265644,83.81994074,73.92961715,2,63,97,19539.00,539.72,16507.00,455.97,.,.,2035.00,56.21,504.00,13.92,2.00,0.06,.,.,.,.,.,.,.,.,.,., .   ,0.00
29227,808,195,43,664,341,43,321,667,46,206,780,43,.,.,96.2154294,0,1.6012,3.784570597,0.58224163,52.25618632,31.87772926,24.06598738,44974,4.19921875,10.86666667,82.66666667,11.23363198,82.83942109,100,9,8,14,1756.00,808.84,1272.00,585.91,.,.,484.00,222.94,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29229,6707,1170,242,5830,1953,172,1836,5930,325,1150,6594,182,.,.,95.53814343,0.6148656,1.6542,4.461856568,0.963108064,51.01207966,37.45238873,18.65817826,30581,9.125423729,20.65882732,88.80476804,21.15222876,88.9234651,76.62503322,6,27,69,11290.00,600.05,10116.00,537.66,.,.,509.00,27.05,304.00,16.16,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
29510,20832,104235,6124,22943,118780,1884,.,.,.,.,.,.,.,.,42.73898048,47.76381989,3.8655,57.26101952,6.34275227,51.66091827,41.14134734,11.42676328,36809,10.62937398,15.46626648,66.9925789,8.599912255,51.69468585,0.000313191,1,5099,411,147353.00,461.50,33664.00,105.43,34563.00,108.25,17527.00,54.89,49014.00,153.51,2753.00,8.62,3356.00,10.51,.,.,60.00,0.19,.,.,1995.00,6.25,2055.00,6.44
30001,3353,1143,353,3289,1371,152,.,.,.,1424,3417,161,.,.,91.5960073,0.085864549,3.8424,8.403992702,4.132231405,50.10196415,37.19008264,20.03863905,38194,6.873479319,6.338588947,69.13521261,6.094420601,67.21030043,50.15141683,7,2,23,2945.00,318.52,911.00,98.53,.,.,332.00,35.91,650.00,70.30,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30003,1853,2094,290,1667,2882,77,.,.,.,2393,1851,121,.,.,28.04601181,0.098380506,5.2293,71.95398819,1.415165733,50.64325715,50.06810958,11.03375208,44136,16.82995101,13.70571846,84.26429614,13.06462821,76.71994441,71.90827827,6,3,39,8408.00,653.56,1770.00,137.58,.,.,711.00,55.27,5102.00,396.58,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30005,1268,1202,214,1178,1616,65,.,.,.,1476,1241,58,.,.,46.69390225,0.226963232,2.3907,53.30609775,1.331517627,50.32531397,45.09002875,14.19276744,36875,14.20548398,10.59965165,80.41801443,8.197463768,76.63043478,100,9,2,30,3948.00,608.23,582.00,89.66,.,.,613.00,94.44,2580.00,397.47,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30007,2348,573,212,2152,764,95,.,.,.,710,2393,105,.,.,93.74560787,0.175685172,1.2298,6.254392129,2.670414617,48.55938159,31.30709768,20.53759663,50946,5.613908004,6.392694064,72.69887046,6.25798212,73.46104725,100,9,5,12,1683.00,299.89,468.00,83.39,.,.,422.00,75.20,390.00,69.49,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30009,3748,1828,415,3533,2146,167,.,.,.,2156,3758,187,.,.,94.78723404,0.00967118,2.3791,5.212765957,1.276595745,49.99032882,28.14313346,22.74661509,52869,3.743112293,6.142693628,70.83810251,5.904354796,70.26449372,100,3,5,29,4154.00,412.18,744.00,73.82,.,.,1037.00,102.90,1967.00,195.18,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30011,678,70,38,678,96,20,.,.,.,89,677,18,.,.,96.6023166,0,1.3900,3.397683398,0.077220077,51.73745174,30.81081081,24.94208494,46985,2.65625,7.991587802,82.86014721,8.278867102,83.4422658,100,9,0,6,471.00,406.03,189.00,162.93,.,.,99.00,85.34,97.00,83.62,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30013,19632,12175,2764,18345,15232,987,.,.,.,14833,19546,1069,.,.,86.1265829,1.156625919,4.0866,13.8734171,1.997586808,49.7276018,39.73235506,17.08613146,45469,5.013178976,8.344765343,74.05956679,7.355318461,73.09448755,19.82121559,3,30,110,30609.00,376.37,10968.00,134.86,73.00,0.90,5739.00,70.57,9375.00,115.28,80.00,0.98,.,.,.,.,.,.,.,.,76.00,0.93,76.00,0.93
30015,1679,732,192,1758,978,85,.,.,.,911,1681,77,.,.,76.32345383,0.051396265,2.1244,23.67654617,1.336302895,50.35120781,38.76991605,18.022957,38735,3.396372057,6.964790542,75.25057826,5.400372439,72.34636872,100,8,1,18,4977.00,856.18,530.00,91.17,.,.,844.00,145.19,3435.00,590.92,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30017,3657,1176,352,3373,1833,159,.,.,.,1612,3535,174,.,.,92.73789649,0.358931553,2.9466,7.262103506,1.343906511,49.92487479,37.16193656,18.50584307,50146,2.165506574,8.596849826,80.14909222,8.034923447,79.67860306,17.90751346,7,3,18,5356.00,457.82,1594.00,136.25,.,.,1699.00,145.23,1580.00,135.05,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
30019,730,168,64,740,237,30,.,.,.,200,633,36,.,.,96.8662563,0,2.1265,3.133743705,3.693340795,50.86737549,29.8265249,24.06267487,51108,2.030456853,5.171102662,76.27376426,4.488188976,76.22047244,100,9,1,8,1733.00,989.72,1272.00,726.44,.,.,36.00,20.56,425.00,242.72,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
